epoch,train_loss,val_loss,val_roc_auc_score
1,0.6364449863395993,0.5515129566192627,0.7661646700110218
2,0.566656163169278,0.5256834030151367,0.7753530629693344
3,0.5406546113746507,0.5057671070098877,0.7861947486068049
4,0.5241427214609252,0.5002629160881042,0.793647441774225
5,0.5135434745323091,0.49935126304626465,0.8056994818652851
6,0.5012279863631914,0.45079919695854187,0.8134818034796403
7,0.4945993340677685,0.5157082676887512,0.8225723379927687
8,0.4871645373484445,0.4964383840560913,0.8285674553713985
9,0.48068865814379286,0.4880346655845642,0.8287992253731497
10,0.47629115423039786,0.4741843044757843,0.8321161116204328
11,0.4700252643180272,0.4617325961589813,0.8359840954274352
12,0.4628912808876189,0.480371356010437,0.8373335118820754
13,0.4623894715711238,0.47606751322746277,0.8383429990008137
14,0.4565915331126206,0.45173412561416626,0.84026926523759
15,0.44886413405811976,0.4818708896636963,0.8395688047878531
16,0.4485999796953466,0.49460503458976746,0.8395018490095695
17,0.4415956550529079,0.454504132270813,0.8426024165885515
18,0.4408051599231031,0.49988383054733276,0.8392855303412684
19,0.43565258762193104,0.43879416584968567,0.8375240783279596
20,0.43575554867348976,0.45447468757629395,0.8411087876883775
21,0.4319607854953834,0.48187515139579773,0.8476550026267267
22,0.4298241866959466,0.4377310574054718,0.8461562232820691
23,0.42585223570229513,0.4449452757835388,0.8488190030799657
24,0.42067785129424123,0.45416438579559326,0.8470369492887236
25,0.41697358192195966,0.4161984324455261,0.843426487705889
26,0.42087937282427906,0.44243448972702026,0.8482679055202463
27,0.41404508438611787,0.4802131950855255,0.8480155337405618
28,0.4143076080178458,0.44487419724464417,0.8473923299580755
29,0.4106139247379606,0.44648173451423645,0.8435372222622813
30,0.4038312231146154,0.4480258822441101,0.8461253206151691
31,0.405707043314737,0.45560434460639954,0.8457956921682341
32,0.4027279047147622,0.4669956564903259,0.8463725419503703
33,0.39581235137487214,0.4735371172428131,0.8471245068449408
