epoch,train_loss,val_loss,val_roc_auc_score
1,0.80201724357903,0.5524193048477173,0.6968760946406394
2,0.6220966624096036,0.5648369789123535,0.7782748994257449
3,0.5856153150089085,0.518750011920929,0.8118704157776857
4,0.5265075769275427,0.48597174882888794,0.8427273402753453
5,0.585404378362,0.7415451407432556,0.8196032226220424
6,0.5486110365018249,0.4757325351238251,0.8483955885318812
7,0.48881375417113304,0.42371511459350586,0.8519833561549321
8,0.48665907280519605,0.546858549118042,0.8506936704561135
9,0.614074235316366,0.42699962854385376,0.8355518050292435
10,0.5755888004787266,0.7229008674621582,0.2981615344606141
11,0.6563006467185915,0.6814656257629395,0.8310830175460944
12,1.5341421705670655,2.367406129837036,0.5970660977189017
13,5.255401364527643,0.6406404972076416,0.5
14,0.6998321739956737,0.6931832432746887,0.5
15,0.6929784333333373,0.6933040618896484,0.5
16,0.7407688209787011,0.6933678984642029,0.5
17,0.7088438048958778,0.6923142671585083,0.5
