epoch,train_loss,val_loss,val_roc_auc_score
1,0.6364449806629665,0.5515129566192627,0.7661646700110218
2,0.566653871465297,0.525801420211792,0.7752964080800173
3,0.5406575969287327,0.5050215125083923,0.7863029079409553
4,0.5240794492382852,0.5006918907165527,0.7938071055532092
5,0.5135229977350386,0.49839073419570923,0.8057921898659854
6,0.5012915386330514,0.4507569968700409,0.8137753788151918
7,0.494632599136186,0.5152873992919922,0.8225517362148352
8,0.48718773017800043,0.49747276306152344,0.8285468535934651
9,0.48060590631905054,0.487789511680603,0.8289794909300673
10,0.47625522705770673,0.47492554783821106,0.8323684834001175
11,0.46992487282980056,0.4602307379245758,0.8358553343153514
12,0.4628848314048752,0.4795403480529785,0.837312910104142
13,0.46241640524258687,0.47696754336357117,0.8380957776656125
14,0.45654877020962653,0.45368698239326477,0.840670999907292
15,0.44891783713348327,0.4825995862483978,0.839306132119202
16,0.44865368939344846,0.4939872622489929,0.8400889996806724
17,0.4415481662939465,0.4550909399986267,0.8424633545875009
18,0.44080522786530235,0.4997412860393524,0.8392237250074681
19,0.43539125679267776,0.43699511885643005,0.8371789985475746
20,0.43576023674436976,0.4533054530620575,0.8403568227938072
21,0.4316169096245652,0.47926050424575806,0.8471116307337324
22,0.4297810899951155,0.43712717294692993,0.8457519133901256
23,0.42586212055314154,0.44432225823402405,0.8477065070715601
24,0.42071634128926294,0.454645574092865,0.8475468432925761
25,0.41671359775558353,0.418905645608902,0.8430299034806703
26,0.42082695036180434,0.4431486427783966,0.8480876399633289
27,0.41409073841004146,0.4810936748981476,0.84835031263198
28,0.41408072636714055,0.4468315541744232,0.8461922763934527
29,0.410659174242663,0.44698432087898254,0.8436428063741901
30,0.4036831534689381,0.4488122761249542,0.8454145592764655
31,0.4056336395442486,0.45781320333480835,0.8459759577251517
32,0.4022864292538355,0.46577975153923035,0.8461253206151691
33,0.39573426964500596,0.4691483974456787,0.8459553559472183
34,0.3982927942323306,0.4647940695285797,0.8467639757311056
35,0.3948164766151754,0.4898344576358795,0.8446522934929284
36,0.3958982762008432,0.47694602608680725,0.8476189495153431
37,0.3930289627658942,0.48329657316207886,0.8412066461335613
