epoch,train_loss,val_loss,val_roc_auc_score
1,0.5452298261225224,0.6074730157852173,0.8505822161364626
2,0.4852575759286992,0.49031028151512146,0.8455349276608392
3,0.44892846909351647,0.49811631441116333,0.8663291192985807
4,0.41479261621134356,0.4038224518299103,0.8636701376726215
5,0.3585315899690613,0.5095906853675842,0.845205872050441
6,0.3035252867557574,0.4126810133457184,0.8404770244881062
7,0.22682993042690214,0.6743566989898682,0.8232759078219702
8,0.18577170298522105,0.5873644351959229,0.8271715016612002
9,0.10702089215192245,0.631329357624054,0.8168221719793226
10,0.0825258940749336,0.7335949540138245,0.8355995711662368
11,0.07855153692435124,0.7286407947540283,0.8194174654226243
12,0.039956210933269176,0.7195494174957275,0.8177934167648526
13,0.12157990774721839,0.6572648286819458,0.833508475835642
