epoch,train_loss,val_loss,val_roc_auc_score
1,0.7501170849427581,0.4909834861755371,0.7326741865106994
2,0.5761646679602563,0.38706129789352417,0.7939179779974934
3,0.527791541069746,0.41612574458122253,0.8173478624147055
4,0.501781655009836,0.3582097291946411,0.8362693218214733
5,0.49339510686695576,0.48276427388191223,0.8377315137167526
6,0.4908400885760784,0.7038264274597168,0.8318015132525646
7,0.4750343528576195,0.39354249835014343,0.8378011419022421
8,0.47563181910663843,0.6057270765304565,0.8284129415587429
9,0.4660477270372212,0.5915427207946777,0.8294457596435036
10,0.4486240199767053,0.5716536045074463,0.8395940676785963
11,0.4667856441810727,0.4854949116706848,0.8369569001531821
12,0.4990112651139498,0.7073018550872803,0.835085642668152
13,0.5374032477848232,0.5964615345001221,0.8394925265747575
14,0.61923947930336,0.6077307462692261,0.8314475699763264
15,0.9539901409298182,0.9679657816886902,0.8154562967089076
16,0.5737241399474442,1.3865588903427124,0.807942255024834
17,0.5222711274400353,2.4722466468811035,0.814144965882189
18,0.6555693531408906,0.6350172758102417,0.8046726314812236
19,0.5028621386736631,0.609824001789093,0.8251810332822727
20,0.4694948666729033,0.600791335105896,0.8364375899364064
