epoch,train_loss,val_loss,val_roc_auc_score
1,0.5548073203554229,0.8233968615531921,0.8311375271685946
2,0.48294221373304486,0.45606690645217896,0.8416444339146468
3,0.43835079202812816,0.5470713376998901,0.83424324519206
4,0.39483462475121966,0.5944657921791077,0.8338930149671916
5,0.3247341642540599,0.5246592164039612,0.8237208871125579
6,0.2457858654300845,0.5033559203147888,0.7919168924278165
7,0.18884940248810583,0.5512492060661316,0.8022692858393681
8,0.14037111175749156,0.6918044686317444,0.7873535986155605
9,0.08597664301475835,0.742541491985321,0.8023619938400682
10,0.09083558598880671,0.7521864771842957,0.7954655486768507
11,0.07058068058483066,0.774605393409729,0.8031242596236056
12,0.05917459328211696,0.9040535688400269,0.8015121705003141
