epoch,train_loss,val_loss,val_roc_auc_score
1,0.6517569924902729,0.5619634389877319,0.8335710416044756
2,0.5655428993655002,0.489188015460968,0.8550366512985506
3,0.5268858644201999,0.48972681164741516,0.8631353168153726
4,0.51191601251054,0.453634113073349,0.8663250301281414
5,0.4987734063403813,0.4881983697414398,0.8694649905469503
6,0.49063031821269687,0.41998568177223206,0.8671708293254614
7,0.4829501160017149,0.4480186700820923,0.8699569913872213
8,0.4766563965579656,0.4274269640445709,0.8650369829845103
9,0.47355000756856963,0.4376094937324524,0.870515329419439
10,0.46868707139895655,0.4652787446975708,0.8727929063429413
11,0.4613762516675033,0.410584956407547,0.8713003195241412
12,0.4573258204370972,0.439790278673172,0.8727210410516657
13,0.4552464833644431,0.39893537759780884,0.8708801839751457
14,0.4513244590773357,0.45124462246894836,0.8710791955509857
15,0.442114436485636,0.44219452142715454,0.8694649905469501
16,0.44165859072227176,0.45562824606895447,0.8703992393335324
17,0.4374840663174006,0.40432077646255493,0.8694041814543324
18,0.43347467112494265,0.4463289678096771,0.8653907813415591
19,0.4328001362132275,0.4124857783317566,0.870714340995279
20,0.4326003655556619,0.45344996452331543,0.8689619335080212
