epoch,train_loss,val_loss,val_roc_auc_score
1,0.6281676916405559,0.5127734541893005,0.8067222876795209
2,0.5609326268313453,0.512548565864563,0.8303824475368595
3,0.5330925026210025,0.4866238832473755,0.8392404122748357
4,0.5204833389725536,0.46222931146621704,0.844234627264911
5,0.5080753641668707,0.4930075705051422,0.8493509112717469
6,0.4953095216769725,0.4717814326286316,0.8545892642953433
7,0.4884928863029927,0.43242135643959045,0.8582619494952712
8,0.48270318942377344,0.47491714358329773,0.8600239892154677
9,0.4785288783023134,0.4103781580924988,0.8607829400588055
10,0.4680075019132346,0.4626469910144806,0.8614994321137045
11,0.4689686209894717,0.457682728767395,0.8631977836512437
12,0.45916011289227754,0.40169504284858704,0.8606343342992707
13,0.45921795163303614,0.3969859778881073,0.8635799127471897
14,0.449848125805147,0.46118149161338806,0.8670349966563704
15,0.45443784235976636,0.42965614795684814,0.8671305289303569
16,0.4450305392383598,0.44325563311576843,0.866822702714178
17,0.43995976593578234,0.4146626889705658,0.8666528675604241
18,0.4386636302806437,0.4674588441848755,0.8662070502818202
19,0.4350385619327426,0.39976638555526733,0.8674065110552069
20,0.42653687088750303,0.43915414810180664,0.8669182349881647
21,0.4233638209407218,0.4075903594493866,0.8635427613073061
22,0.42424552189186215,0.4060063064098358,0.8638612022205946
23,0.4229429420665838,0.40481317043304443,0.863123480771476
24,0.4174751075915992,0.43525931239128113,0.8639726565402456
25,0.41115686239209026,0.4163118302822113,0.8654852508783661
26,0.41319009760627523,0.47079092264175415,0.86190279060387
27,0.40906356484629214,0.41059213876724243,0.8650553556454267
28,0.4060210913885385,0.4121202826499939,0.8650128968569883
29,0.4037670145044103,0.4337700307369232,0.8653048010275026
