epoch,train_loss,val_loss,val_roc_auc_score
1,0.639752940973267,0.5543786287307739,0.8160366843932109
2,0.5639128196053207,0.5130184888839722,0.8312900041397319
3,0.5368240191601217,0.4723445177078247,0.8393359445488222
4,0.5249409514945,0.4954603910446167,0.847015677907631
5,0.512588280136697,0.44833067059516907,0.8542336719421713
6,0.49783582554664463,0.4866354465484619,0.8590262076871635
7,0.4917446511099115,0.45854446291923523,0.8616851893131229
8,0.48467553325463086,0.3976441025733948,0.8633623114564426
9,0.4772324569057673,0.39726418256759644,0.8634949951703128
10,0.46529729332542047,0.49231940507888794,0.867295056735556
11,0.46570041944505647,0.41237717866897583,0.8646891485951448
12,0.45882199465995654,0.41677358746528625,0.8657718477003259
13,0.4547919648466632,0.41708484292030334,0.8663875001326837
14,0.4476602150243707,0.47937285900115967,0.8664087295269031
15,0.44224980880972,0.4264276921749115,0.8647899882176863
16,0.44040200376184657,0.42844414710998535,0.865771847700326
17,0.4382396555156447,0.42366108298301697,0.8646413824581516
18,0.43612054403638467,0.42071333527565,0.8680062414419005
19,0.4337251821998507,0.4136325418949127,0.8661274400534982
20,0.43284795607905835,0.43893909454345703,0.8656869301234489
21,0.4279710663831793,0.42930057644844055,0.865458714135592
22,0.42242337024072185,0.42908334732055664,0.8642486386650958
23,0.4171051145531237,0.399588942527771,0.8658779946714221
24,0.4186096240300685,0.4201904535293579,0.8625502871275568
25,0.41426568309543654,0.4409899115562439,0.8659204534598605
26,0.40862318192375824,0.42792847752571106,0.860682100436264
27,0.4039199312683195,0.4097336232662201,0.8591376620068147
28,0.40752985241124406,0.4132425785064697,0.8570041078877814
