epoch,train_loss,val_loss,val_roc_auc_score
1,0.5572340043745642,0.5496690273284912,0.8487456742622751
2,0.48263882030182936,0.5532507300376892,0.8580107687374926
3,0.4396640780990518,0.45918646454811096,0.8612557630435503
4,0.40910434881298563,0.3421456813812256,0.8605758068260971
5,0.33265197200803304,0.6274867653846741,0.8581544993200438
6,0.2757459672417228,0.38736608624458313,0.8522449611374617
7,0.2023310029776547,0.5536773204803467,0.8616593142945593
8,0.1438855910893735,0.5269616842269897,0.8248366446648313
9,0.0992000552744964,0.698402464389801,0.818838656892987
10,0.0658210182459805,0.7287192344665527,0.8467555585038752
11,0.06629247963428497,1.030845284461975,0.8461391754287042
12,0.05456871398922613,0.7819458842277527,0.8333333333333333
13,0.062233026297103,0.6075788736343384,0.8479938527535462
14,0.03300101846281447,0.7108260989189148,0.8434995079991597
15,0.03845009328884542,0.6650208830833435,0.8489336296394574
16,0.04286287278795155,0.8032465577125549,0.8474355147213285
17,0.02318695142492102,0.8491967916488647,0.8472199188475018
