epoch,train_loss,val_loss,val_roc_auc_score
1,0.7988219932904319,0.6460785865783691,0.7462994056387067
2,0.5939640785966601,0.6068184971809387,0.8048754107479477
3,0.6312303888419318,0.49350517988204956,0.8200692219738565
4,0.686438493785404,0.5313757061958313,0.8325384480680682
5,0.5093452518894559,0.5538144707679749,0.8375446801058931
6,0.48550544844733345,0.5399124622344971,0.8437870188197242
7,0.48217190494613044,0.56163489818573,0.8503332337580732
8,0.47127970390849644,0.6375699639320374,0.8540570051195419
9,0.4659388774917239,0.4985118806362152,0.8549016780148126
10,0.46849869120688664,0.41540923714637756,0.8536913235612233
11,0.4588117169009315,0.5244985222816467,0.8544278371223435
12,0.45734662574435037,0.47576653957366943,0.855766952688017
13,0.46553984095179846,0.5165415406227112,0.8540673060085086
14,0.45002279489759417,0.5193964242935181,0.8565601211384541
15,0.4473358312296489,0.4527350068092346,0.8544432884557938
16,0.4525441834850917,0.5154432654380798,0.8541754653426591
17,0.44301241257834056,0.4288151264190674,0.858337024485213
18,0.44123117270923795,0.5408318638801575,0.8508276764284758
19,0.43463055765818037,0.6864300966262817,0.8510388446522935
20,0.4366515964742691,0.44375479221343994,0.8563695546925699
21,0.4321212650291503,0.5440877079963684,0.8596864409398531
22,0.4346403716102479,0.5855071544647217,0.8492825430834681
23,0.4380223892983936,0.543285071849823,0.8533616951142883
24,0.43693213756122284,0.63019198179245,0.8542115184540426
25,0.42352974367520163,0.4932009279727936,0.8524243142183172
26,0.43931852872409516,0.5682757496833801,0.8557875544659503
27,0.42547258072429234,0.5651180744171143,0.8578168295923938
28,0.4100927280055152,0.5467538833618164,0.8535059075598224
29,0.4743965220829797,0.5583277940750122,0.8421285756960827
30,0.6239971239415426,0.4093566834926605,0.8532483853356544
31,0.4600207337311336,0.42745912075042725,0.8562768466918695
