epoch,train_loss,val_loss,val_roc_auc_score
1,0.5622963112501698,0.4527219235897064,0.8290031117609568
2,0.5027228469839533,0.4048054814338684,0.8506479711068621
3,0.48035299618735566,0.47581639885902405,0.8484922330946402
4,0.4702062069914723,0.4946005046367645,0.8518351891425787
5,0.443617100080916,0.5240685343742371,0.860951773953686
6,0.42667332996848883,0.46946561336517334,0.8517852010147591
7,0.4172629286314695,0.6644195318222046,0.8411189842412428
8,0.3934836826422287,0.41363590955734253,0.8450493007910621
9,0.3727651520539786,0.4178849458694458,0.8388757670053363
10,0.36093237757227803,0.5362878441810608,0.8232794711256077
11,0.3835853862625952,0.4966561496257782,0.8431497519339156
12,0.3184183401460866,0.5937766432762146,0.8251852684987316
13,0.2985429317896603,0.5317929983139038,0.8302465664404703
14,0.26541655453789326,0.43032553791999817,0.8461302940551619
15,0.22895012046601482,0.6055037379264832,0.8266474212374562
