epoch,train_loss,val_loss,val_roc_auc_score
1,0.56278496090023,0.5278184413909912,0.8486609430260313
2,0.48341518377892356,0.42360129952430725,0.85477824016796
3,0.4534827692298597,0.38653048872947693,0.8434246866369237
4,0.41373502979790117,0.41140103340148926,0.8589709943888326
5,0.3770861762122633,0.38286522030830383,0.8461927792149365
6,0.3159384585317524,0.4717106819152832,0.8541471400542371
7,0.243919318049461,0.43230029940605164,0.8293342831077619
8,0.16792188654386106,0.4642883241176605,0.8241105237506091
9,0.12494486454302571,0.6134956479072571,0.8318649320786313
10,0.09471959850868616,0.5960204601287842,0.8335207888126569
11,0.07073331304082747,0.7334846258163452,0.8072582761594123
12,0.07244930012237238,0.6286420822143555,0.8420625101538386
13,0.04649223654862793,0.5674121975898743,0.8306527199790051
14,0.059918409474075854,0.6833387613296509,0.8320773816218648
